Date,Close
11/28/2017,43.2675
11/27/2017,43.5225
11/26/2017,
11/25/2017,
11/24/2017,43.7425
11/23/2017,
11/22/2017,43.74
11/21/2017,43.285
11/20/2017,42.495
11/19/2017,
11/18/2017,
11/17/2017,42.5375
11/16/2017,42.775
11/15/2017,42.27
11/14/2017,42.835
11/13/2017,43.4925
11/12/2017,
11/11/2017,
11/10/2017,43.6675
11/9/2017,43.97
11/8/2017,44.06
11/7/2017,43.7025
11/6/2017,43.5625
11/5/2017,
11/4/2017,
11/3/2017,43.125
11/2/2017,42.0275
11/1/2017,41.7225
10/31/2017,42.26
10/30/2017,41.68
10/29/2017,
10/28/2017,
10/27/2017,40.7625
10/26/2017,39.3525
10/25/2017,39.1025
10/24/2017,39.275
10/23/2017,39.0425
10/22/2017,
10/21/2017,
10/20/2017,39.0625
10/19/2017,38.995
10/18/2017,39.94
10/17/2017,40.1175
10/16/2017,39.97
10/15/2017,
10/14/2017,
10/13/2017,39.2475
10/12/2017,39
10/11/2017,39.1375
10/10/2017,38.975
10/9/2017,38.96
10/8/2017,
10/7/2017,
10/6/2017,38.825
10/5/2017,38.8475
10/4/2017,38.37
10/3/2017,38.62
10/2/2017,38.4525
10/1/2017,
9/30/2017,
9/29/2017,38.53
9/28/2017,38.32
9/27/2017,38.5575
9/26/2017,38.285
9/25/2017,37.6375
9/24/2017,
9/23/2017,
9/22/2017,37.9725
9/21/2017,38.3475
9/20/2017,39.0175
9/19/2017,39.6825
9/18/2017,39.6675
9/17/2017,
9/16/2017,
9/15/2017,39.97
9/14/2017,39.57
9/13/2017,39.9125
9/12/2017,40.215
9/11/2017,40.375
9/10/2017,
9/9/2017,
9/8/2017,39.6575
9/7/2017,40.315
9/6/2017,40.4775
9/5/2017,40.52
9/4/2017,
9/3/2017,
9/2/2017,
9/1/2017,41.0125
8/31/2017,41
8/30/2017,40.8375
8/29/2017,40.7275
8/28/2017,40.3675
8/27/2017,
8/26/2017,
8/25/2017,39.965
8/24/2017,39.8175
8/23/2017,39.995
8/22/2017,39.945
8/21/2017,39.3025
8/20/2017,
8/19/2017,
8/18/2017,39.375
8/17/2017,39.465
8/16/2017,40.2375
8/15/2017,40.4
8/14/2017,39.9625
8/13/2017,
8/12/2017,
8/11/2017,39.37
8/10/2017,38.83
8/9/2017,40.265
8/8/2017,40.02
8/7/2017,39.7025
8/6/2017,
8/5/2017,
8/4/2017,39.0975
8/3/2017,38.8925
8/2/2017,39.285
8/1/2017,37.5125
7/31/2017,37.1825
7/30/2017,
7/29/2017,
7/28/2017,37.375
7/27/2017,37.64
7/26/2017,38.365
7/25/2017,38.185
7/24/2017,38.0225
7/23/2017,
7/22/2017,
7/21/2017,37.5675
7/20/2017,37.585
7/19/2017,37.755
7/18/2017,37.52
7/17/2017,37.39
7/16/2017,
7/15/2017,
7/14/2017,37.26
7/13/2017,36.9425
7/12/2017,36.435
7/11/2017,36.3825
7/10/2017,36.265
7/9/2017,
7/8/2017,
7/7/2017,36.045
7/6/2017,35.6825
7/5/2017,36.0225
7/4/2017,
7/3/2017,35.875
7/2/2017,
7/1/2017,
6/30/2017,36.005
6/29/2017,35.92
6/28/2017,36.4575
6/27/2017,35.9325
6/26/2017,36.455
6/25/2017,
6/24/2017,
6/23/2017,36.57
6/22/2017,36.4075
6/21/2017,36.4675
6/20/2017,36.2525
6/19/2017,36.585
6/18/2017,
6/17/2017,
6/16/2017,35.5675
6/15/2017,36.0725
6/14/2017,36.29
6/13/2017,36.6475
6/12/2017,36.355
6/11/2017,
6/10/2017,
6/9/2017,37.245
6/8/2017,38.7475
6/7/2017,38.8425
6/6/2017,38.6125
6/5/2017,38.4825
6/4/2017,
6/3/2017,
6/2/2017,38.8625
6/1/2017,38.295
5/31/2017,38.19
5/30/2017,38.4175
5/29/2017,
5/28/2017,
5/27/2017,
5/26/2017,38.4025
5/25/2017,38.4675
5/24/2017,38.335
5/23/2017,38.45
5/22/2017,38.4975
5/21/2017,
5/20/2017,
5/19/2017,38.265
5/18/2017,38.135
5/17/2017,37.5625
5/16/2017,38.8675
5/15/2017,38.925
5/14/2017,
5/13/2017,
5/12/2017,39.025
5/11/2017,38.4875
5/10/2017,38.315
5/9/2017,38.4975
5/8/2017,38.2525
5/7/2017,
5/6/2017,
5/5/2017,37.24
5/4/2017,36.6325
5/3/2017,36.765
5/2/2017,36.8775
5/1/2017,36.645
4/30/2017,
4/29/2017,
4/28/2017,35.9125
4/27/2017,35.9475
4/26/2017,35.92
4/25/2017,36.1325
4/24/2017,35.91
4/23/2017,
4/22/2017,
4/21/2017,35.5675
4/20/2017,35.61
4/19/2017,35.17
4/18/2017,35.3
4/17/2017,35.4575
4/16/2017,
4/15/2017,
4/14/2017,
4/13/2017,35.2625
4/12/2017,35.45
4/11/2017,35.4075
4/10/2017,35.7925
4/9/2017,
4/8/2017,
4/7/2017,35.835
4/6/2017,35.915
4/5/2017,36.005
4/4/2017,36.1925
4/3/2017,35.925
4/2/2017,
4/1/2017,
3/31/2017,35.915
3/30/2017,35.9825
3/29/2017,36.03
3/28/2017,35.95
3/27/2017,35.22
3/26/2017,
3/25/2017,
3/24/2017,35.16
3/23/2017,35.23
3/22/2017,35.355
3/21/2017,34.96
3/20/2017,35.365
3/19/2017,
3/18/2017,
3/17/2017,34.9975
3/16/2017,35.1725
3/15/2017,35.115
3/14/2017,34.7475
3/13/2017,34.8
3/12/2017,
3/11/2017,
3/10/2017,34.785
3/9/2017,34.67
3/8/2017,34.75
3/7/2017,34.88
3/6/2017,34.835
3/5/2017,
3/4/2017,
3/3/2017,34.945
3/2/2017,34.74
3/1/2017,34.9475
2/28/2017,34.2475
2/27/2017,34.2325
2/26/2017,
2/25/2017,
2/24/2017,34.165
2/23/2017,34.1325
2/22/2017,34.2775
2/21/2017,34.175
2/20/2017,
2/19/2017,
2/18/2017,
2/17/2017,33.93
2/16/2017,33.8363
2/15/2017,33.8775
2/14/2017,33.755
2/13/2017,33.3225
2/12/2017,
2/11/2017,
2/10/2017,33.03
2/9/2017,33.105
2/8/2017,33.01
2/7/2017,32.8825
2/6/2017,32.5725
2/5/2017,
2/4/2017,
2/3/2017,32.27
2/2/2017,32.1325
2/1/2017,32.1875
1/31/2017,30.3375
1/30/2017,30.4075
1/29/2017,
1/28/2017,
1/27/2017,30.4875
1/26/2017,30.485
1/25/2017,30.47
1/24/2017,29.9925
1/23/2017,30.02
1/22/2017,
1/21/2017,
1/20/2017,30
1/19/2017,29.945
1/18/2017,29.9975
1/17/2017,30
1/16/2017,
1/15/2017,
1/14/2017,
1/13/2017,29.76
1/12/2017,29.8125
1/11/2017,29.9375
1/10/2017,29.7775
1/9/2017,29.7475
1/8/2017,
1/7/2017,
1/6/2017,29.4775
1/5/2017,29.1525
1/4/2017,29.005
1/3/2017,29.0375
1/2/2017,
1/1/2017,
12/31/2016,
12/30/2016,28.955
12/29/2016,29.1825
12/28/2016,29.19
12/27/2016,29.315
12/26/2016,
12/25/2016,
12/24/2016,
12/23/2016,29.13
12/22/2016,29.0725
12/21/2016,29.265
12/20/2016,29.2375
12/19/2016,29.16
12/18/2016,
12/17/2016,
12/16/2016,28.9925
12/15/2016,28.955
12/14/2016,28.7975
12/13/2016,28.7975
12/12/2016,28.325
12/11/2016,
12/10/2016,
12/9/2016,28.4875
12/8/2016,28.03
12/7/2016,27.7575
12/6/2016,27.4875
12/5/2016,27.2775
12/4/2016,
12/3/2016,
12/2/2016,27.475
12/1/2016,27.3725
11/30/2016,27.63
11/29/2016,27.865
11/28/2016,27.8925
11/27/2016,
11/26/2016,
11/25/2016,27.9475
11/24/2016,
11/23/2016,27.8075
11/22/2016,27.95
11/21/2016,27.9325
11/20/2016,
11/19/2016,
11/18/2016,27.515
11/17/2016,27.4875
11/16/2016,27.4975
11/15/2016,26.7775
11/14/2016,26.4275
11/13/2016,
11/12/2016,
11/11/2016,27.1075
11/10/2016,26.9475
11/9/2016,27.72
11/8/2016,27.765
11/7/2016,27.6025
11/6/2016,
11/5/2016,
11/4/2016,27.21
11/3/2016,27.4575
11/2/2016,27.8975
11/1/2016,27.8725
10/31/2016,28.385
10/30/2016,
10/29/2016,
10/28/2016,28.43
10/27/2016,28.62
10/26/2016,28.8975
10/25/2016,29.5625
10/24/2016,29.4125
10/23/2016,
10/22/2016,
10/21/2016,29.15
10/20/2016,29.265
10/19/2016,29.28
10/18/2016,29.3675
10/17/2016,29.3875
10/16/2016,
10/15/2016,
10/14/2016,29.4075
10/13/2016,29.245
10/12/2016,29.335
10/11/2016,29.075
10/10/2016,29.0125
10/9/2016,
10/8/2016,
10/7/2016,28.515
10/6/2016,28.4725
10/5/2016,28.2625
10/4/2016,28.25
10/3/2016,28.13
10/2/2016,
10/1/2016,
9/30/2016,28.2625
9/29/2016,28.045
9/28/2016,28.4875
9/27/2016,28.2725
9/26/2016,28.22
9/25/2016,
9/24/2016,
9/23/2016,28.1775
9/22/2016,28.655
9/21/2016,28.3875
9/20/2016,28.3925
9/19/2016,28.395
9/18/2016,
9/17/2016,
9/16/2016,28.73
9/15/2016,28.8925
9/14/2016,27.9425
9/13/2016,26.9875
9/12/2016,26.36
9/11/2016,
9/10/2016,
9/9/2016,25.7825
9/8/2016,26.38
9/7/2016,27.09
9/6/2016,26.925
9/5/2016,
9/4/2016,
9/3/2016,
9/2/2016,26.9325
9/1/2016,26.6825
8/31/2016,26.525
8/30/2016,26.5
8/29/2016,26.705
8/28/2016,
8/27/2016,
8/26/2016,26.735
8/25/2016,26.8925
8/24/2016,27.0075
8/23/2016,27.2125
8/22/2016,27.1275
8/21/2016,
8/20/2016,
8/19/2016,27.34
8/18/2016,27.27
8/17/2016,27.305
8/16/2016,27.345
8/15/2016,27.37
8/14/2016,
8/13/2016,
8/12/2016,27.045
8/11/2016,26.9825
8/10/2016,27
8/9/2016,27.2025
8/8/2016,27.0925
8/7/2016,
8/6/2016,
8/5/2016,26.87
8/4/2016,26.4675
8/3/2016,26.4475
8/2/2016,26.12
8/1/2016,26.5125
7/31/2016,
7/30/2016,
7/29/2016,26.0525
7/28/2016,26.085
7/27/2016,25.7375
7/26/2016,24.1675
7/25/2016,24.335
7/24/2016,
7/23/2016,
7/22/2016,24.665
7/21/2016,24.8575
7/20/2016,24.99
7/19/2016,24.9675
7/18/2016,24.9575
7/17/2016,
7/16/2016,
7/15/2016,24.695
7/14/2016,24.6975
7/13/2016,24.2175
7/12/2016,24.355
7/11/2016,24.245
7/10/2016,
7/9/2016,
7/8/2016,24.17
7/7/2016,23.985
7/6/2016,23.8825
7/5/2016,23.7475
7/4/2016,
7/3/2016,
7/2/2016,
7/1/2016,23.9725
6/30/2016,23.9
6/29/2016,23.6
6/28/2016,23.3975
6/27/2016,23.01
6/26/2016,
6/25/2016,
6/24/2016,23.35
6/23/2016,24.025
6/22/2016,23.8875
6/21/2016,23.9775
6/20/2016,23.775
6/19/2016,
6/18/2016,
6/17/2016,23.8325
6/16/2016,24.3875
6/15/2016,24.285
6/14/2016,24.365
6/13/2016,24.335
6/12/2016,
6/11/2016,
6/10/2016,24.7075
6/9/2016,24.9125
6/8/2016,24.735
6/7/2016,24.7575
6/6/2016,24.6575
6/5/2016,
6/4/2016,
6/3/2016,24.48
6/2/2016,24.43
6/1/2016,24.615
5/31/2016,24.965
5/30/2016,
5/29/2016,
5/28/2016,
5/27/2016,25.0875
5/26/2016,25.1025
5/25/2016,24.905
5/24/2016,24.475
5/23/2016,24.1075
5/22/2016,
5/21/2016,
5/20/2016,23.805
5/19/2016,23.55
5/18/2016,23.64
5/17/2016,23.3725
5/16/2016,23.47
5/15/2016,
5/14/2016,
5/13/2016,22.63
5/12/2016,22.585
5/11/2016,23.1275
5/10/2016,23.355
5/9/2016,23.1975
5/8/2016,
5/7/2016,
5/6/2016,23.18
5/5/2016,23.31
5/4/2016,23.5475
5/3/2016,23.795
5/2/2016,23.41
5/1/2016,
4/30/2016,
4/29/2016,23.435
4/28/2016,23.7075
4/27/2016,24.455
4/26/2016,26.0875
4/25/2016,26.27
4/24/2016,
4/23/2016,
4/22/2016,26.42
4/21/2016,26.4925
4/20/2016,26.7825
4/19/2016,26.7275
4/18/2016,26.87
4/17/2016,
4/16/2016,
4/15/2016,27.4625
4/14/2016,28.025
4/13/2016,28.01
4/12/2016,27.61
4/11/2016,27.255
4/10/2016,
4/9/2016,
4/8/2016,27.165
4/7/2016,27.135
4/6/2016,27.74
4/5/2016,27.4525
4/4/2016,27.78
4/3/2016,
4/2/2016,
4/1/2016,27.4975
3/31/2016,27.2475
3/30/2016,27.39
3/29/2016,26.92
3/28/2016,26.2975
3/27/2016,
3/26/2016,
3/25/2016,
3/24/2016,26.4175
3/23/2016,26.5325
3/22/2016,26.68
3/21/2016,26.4775
3/20/2016,
3/19/2016,
3/18/2016,26.48
3/17/2016,26.45
3/16/2016,26.4925
3/15/2016,26.145
3/14/2016,25.63
3/13/2016,
3/12/2016,
3/11/2016,25.565
3/10/2016,25.2925
3/9/2016,25.28
3/8/2016,25.2575
3/7/2016,25.4675
3/6/2016,
3/5/2016,
3/4/2016,25.7525
3/3/2016,25.375
3/2/2016,25.1875
3/1/2016,25.1325
2/29/2016,24.1725
2/28/2016,
2/27/2016,
2/26/2016,24.2275
2/25/2016,24.19
2/24/2016,24.025
2/23/2016,23.6725
2/22/2016,24.22
2/21/2016,
2/20/2016,
2/19/2016,24.01
2/18/2016,24.065
2/17/2016,24.53
2/16/2016,24.16
2/15/2016,
2/14/2016,
2/13/2016,
2/12/2016,23.4975
2/11/2016,23.425
2/10/2016,23.5675
2/9/2016,23.7475
2/8/2016,23.7525
2/7/2016,
2/6/2016,
2/5/2016,23.505
2/4/2016,24.15
2/3/2016,24.0875
2/2/2016,23.62
2/1/2016,24.1075
1/31/2016,
1/30/2016,
1/29/2016,24.335
1/28/2016,23.5225
1/27/2016,23.355
1/26/2016,24.9975
1/25/2016,24.86
1/24/2016,
1/23/2016,
1/22/2016,25.355
1/21/2016,24.075
1/20/2016,24.1975
1/19/2016,24.165
1/18/2016,
1/17/2016,
1/16/2016,
1/15/2016,24.2825
1/14/2016,24.88
1/13/2016,24.3475
1/12/2016,24.99
1/11/2016,24.6325
1/10/2016,
1/9/2016,
1/8/2016,24.24
1/7/2016,24.1125
1/6/2016,25.175
1/5/2016,25.6775
1/4/2016,26.3375
1/3/2016,
1/2/2016,
1/1/2016,
12/31/2015,26.315
12/30/2015,26.83
12/29/2015,27.185
12/28/2015,26.705
12/27/2015,
12/26/2015,
12/25/2015,
12/24/2015,27.0075
12/23/2015,27.1525
12/22/2015,26.8075
12/21/2015,26.8325
12/20/2015,
12/19/2015,
12/18/2015,26.5075
12/17/2015,27.245
12/16/2015,27.835
12/15/2015,27.6225
12/14/2015,28.12
12/13/2015,
12/12/2015,
12/11/2015,28.295
12/10/2015,29.0425
12/9/2015,28.905
12/8/2015,29.5575
12/7/2015,29.57
12/6/2015,
12/5/2015,
12/4/2015,29.7575
12/3/2015,28.8
12/2/2015,29.07
12/1/2015,29.335
11/30/2015,29.575
11/29/2015,
11/28/2015,
11/27/2015,29.4525
11/26/2015,
11/25/2015,29.5075
11/24/2015,29.72
11/23/2015,29.4375
11/22/2015,
11/21/2015,
11/20/2015,29.825
11/19/2015,29.695
11/18/2015,29.3225
11/17/2015,28.4225
11/16/2015,28.5437
11/15/2015,
11/14/2015,
11/13/2015,28.085
11/12/2015,28.93
11/11/2015,29.0275
11/10/2015,29.1925
11/9/2015,30.1425
11/8/2015,
11/7/2015,
11/6/2015,30.265
11/5/2015,30.23
11/4/2015,30.5
11/3/2015,30.6425
11/2/2015,30.295
11/1/2015,
10/31/2015,
10/30/2015,29.875
10/29/2015,30.1325
10/28/2015,29.8175
10/27/2015,28.6375
10/26/2015,28.82
10/25/2015,
10/24/2015,
10/23/2015,29.77
10/22/2015,28.875
10/21/2015,28.44
10/20/2015,28.4425
10/19/2015,27.9325
10/18/2015,
10/17/2015,
10/16/2015,27.76
10/15/2015,27.965
10/14/2015,27.5525
10/13/2015,27.9475
10/12/2015,27.9
10/11/2015,
10/10/2015,
10/9/2015,28.03
10/8/2015,27.375
10/7/2015,27.695
10/6/2015,27.8275
10/5/2015,27.695
10/4/2015,
10/3/2015,
10/2/2015,27.595
10/1/2015,27.395
9/30/2015,27.575
9/29/2015,27.265
9/28/2015,28.11
9/27/2015,
9/26/2015,
9/25/2015,28.6775
9/24/2015,28.75
9/23/2015,28.58
9/22/2015,28.35
9/21/2015,28.8025
9/20/2015,
9/19/2015,
9/18/2015,28.3625
9/17/2015,28.48
9/16/2015,29.1025
9/15/2015,29.07
9/14/2015,28.8275
9/13/2015,
9/12/2015,
9/11/2015,28.5525
9/10/2015,28.1425
9/9/2015,27.5375
9/8/2015,28.0775
9/7/2015,
9/6/2015,
9/5/2015,
9/4/2015,27.3175
9/3/2015,27.5925
9/2/2015,28.085
9/1/2015,26.93
8/31/2015,28.19
8/30/2015,
8/29/2015,
8/28/2015,28.3225
8/27/2015,28.23
8/26/2015,27.4225
8/25/2015,25.935
8/24/2015,25.78
8/23/2015,
8/22/2015,
8/21/2015,26.44
8/20/2015,28.1625
8/19/2015,28.7525
8/18/2015,29.125
8/17/2015,29.29
8/16/2015,
8/15/2015,
8/14/2015,28.99
8/13/2015,28.7875
8/12/2015,28.81
8/11/2015,28.3725
8/10/2015,29.93
8/9/2015,
8/8/2015,
8/7/2015,28.88
8/6/2015,28.7825
8/5/2015,28.85
8/4/2015,28.66
8/3/2015,29.61
8/2/2015,
8/1/2015,
7/31/2015,30.325
7/30/2015,30.5925
7/29/2015,30.7475
7/28/2015,30.845
7/27/2015,30.6925
7/26/2015,
7/25/2015,
7/24/2015,31.125
7/23/2015,31.29
7/22/2015,31.305
7/21/2015,32.6875
7/20/2015,33.0175
7/19/2015,
7/18/2015,
7/17/2015,32.405
7/16/2015,32.1275
7/15/2015,31.705
7/14/2015,31.4025
7/13/2015,31.415
7/12/2015,
7/11/2015,
7/10/2015,30.82
7/9/2015,30.0175
7/8/2015,30.6425
7/7/2015,31.4225
7/6/2015,31.5
7/5/2015,
7/4/2015,
7/3/2015,
7/2/2015,31.61
7/1/2015,31.65
6/30/2015,31.3562
6/29/2015,31.1325
6/28/2015,
6/27/2015,
6/26/2015,31.6875
6/25/2015,31.875
6/24/2015,32.0275
6/23/2015,31.7575
6/22/2015,31.9025
6/21/2015,
6/20/2015,
6/19/2015,31.65
6/18/2015,31.97
6/17/2015,31.825
6/16/2015,31.9
6/15/2015,31.73
6/14/2015,
6/13/2015,
6/12/2015,31.7925
6/11/2015,32.1475
6/10/2015,32.22
6/9/2015,31.855
6/8/2015,31.95
6/7/2015,
6/6/2015,
6/5/2015,32.1625
6/4/2015,32.34
6/3/2015,32.53
6/2/2015,32.49
6/1/2015,32.6337
5/31/2015,
5/30/2015,
5/29/2015,32.57
5/28/2015,32.945
5/27/2015,33.0112
5/26/2015,32.405
5/25/2015,
5/24/2015,
5/23/2015,
5/22/2015,33.135
5/21/2015,32.8475
5/20/2015,32.515
5/19/2015,32.5175
5/18/2015,32.5475
5/17/2015,
5/16/2015,
5/15/2015,32.1925
5/14/2015,32.2375
5/13/2015,31.5025
5/12/2015,31.4662
5/11/2015,31.58
5/10/2015,
5/9/2015,
5/8/2015,31.905
5/7/2015,31.315
5/6/2015,31.2525
5/5/2015,31.45
5/4/2015,32.175
5/3/2015,
5/2/2015,
5/1/2015,32.2375
4/30/2015,31.2875
4/29/2015,32.16
4/28/2015,32.64
4/27/2015,33.1625
4/26/2015,
4/25/2015,
4/24/2015,32.57
4/23/2015,32.4175
4/22/2015,32.155
4/21/2015,31.7275
4/20/2015,31.9
4/19/2015,
4/18/2015,
4/17/2015,31.1875
4/16/2015,31.5425
4/15/2015,31.695
4/14/2015,31.575
4/13/2015,31.7125
4/12/2015,
4/11/2015,
4/10/2015,31.775
4/9/2015,31.64
4/8/2015,31.4
4/7/2015,31.5025
4/6/2015,31.8375
4/5/2015,
4/4/2015,
4/3/2015,
4/2/2015,31.33
4/1/2015,31.0625
3/31/2015,31.1075
3/30/2015,31.5925
3/29/2015,
3/28/2015,
3/27/2015,30.8125
3/26/2015,31.06
3/25/2015,30.845
3/24/2015,31.6725
3/23/2015,31.8025
3/22/2015,
3/21/2015,
3/20/2015,31.475
3/19/2015,31.8738
3/18/2015,32.1175
3/17/2015,31.76
3/16/2015,31.2375
3/15/2015,
3/14/2015,
3/13/2015,30.8975
3/12/2015,31.1125
3/11/2015,30.56
3/10/2015,31.1275
3/9/2015,31.785
3/8/2015,
3/7/2015,
3/6/2015,31.65
3/5/2015,31.6025
3/4/2015,32.135
3/3/2015,32.34
3/2/2015,32.2725
3/1/2015,
2/28/2015,
2/27/2015,32.115
2/26/2015,32.6037
2/25/2015,32.1975
2/24/2015,33.0425
2/23/2015,33.25
2/22/2015,
2/21/2015,
2/20/2015,32.3738
2/19/2015,32.1125
2/18/2015,32.1788
2/17/2015,31.9575
2/16/2015,
2/15/2015,
2/14/2015,
2/13/2015,31.77
2/12/2015,31.615
2/11/2015,31.22
2/10/2015,30.505
2/9/2015,29.93
2/8/2015,
2/7/2015,
2/6/2015,29.7325
2/5/2015,29.985
2/4/2015,29.89
2/3/2015,29.6625
2/2/2015,29.6575
2/1/2015,
1/31/2015,
1/30/2015,29.29
1/29/2015,29.725
1/28/2015,28.8275
1/27/2015,27.285
1/26/2015,28.275
1/25/2015,
1/24/2015,
1/23/2015,28.245
1/22/2015,28.1
1/21/2015,27.3875
1/20/2015,27.18
1/19/2015,
1/18/2015,
1/17/2015,
1/16/2015,26.4975
1/15/2015,26.705
1/14/2015,27.45
1/13/2015,27.555
1/12/2015,27.3125
1/11/2015,
1/10/2015,
1/9/2015,28.0025
1/8/2015,27.9725
1/7/2015,26.9375
1/6/2015,26.565
1/5/2015,26.5625
1/4/2015,
1/3/2015,
1/2/2015,27.3325
1/1/2015,
12/31/2014,27.595
12/30/2014,28.13
12/29/2014,28.4775
12/28/2014,
12/27/2014,
12/26/2014,28.4975
12/25/2014,
12/24/2014,28.0025
12/23/2014,28.135
12/22/2014,28.235
12/21/2014,
12/20/2014,
12/19/2014,27.945
12/18/2014,28.1625
12/17/2014,27.3525
12/16/2014,26.6863
12/15/2014,27.0562
12/14/2014,
12/13/2014,
12/12/2014,27.4325
12/11/2014,27.905
12/10/2014,27.9875
12/9/2014,28.53
12/8/2014,28.1
12/7/2014,
12/6/2014,
12/5/2014,28.75
12/4/2014,28.8725
12/3/2014,28.9825
12/2/2014,28.6575
12/1/2014,28.7675
11/30/2014,
11/29/2014,
11/28/2014,29.7325
11/27/2014,
11/26/2014,29.75
11/25/2014,29.4
11/24/2014,29.6563
11/23/2014,
11/22/2014,
11/21/2014,29.1175
11/20/2014,29.0775
11/19/2014,28.6675
11/18/2014,28.8675
11/17/2014,28.4975
11/16/2014,
11/15/2014,
11/14/2014,28.545
11/13/2014,28.205
11/12/2014,27.8125
11/11/2014,27.425
11/10/2014,27.2075
11/9/2014,
11/8/2014,
11/7/2014,27.2525
11/6/2014,27.175
11/5/2014,27.215
11/4/2014,27.15
11/3/2014,27.35
11/2/2014,
11/1/2014,
10/31/2014,27
10/30/2014,26.745
10/29/2014,26.835
10/28/2014,26.685
10/27/2014,26.2775
10/26/2014,
10/25/2014,
10/24/2014,26.305
10/23/2014,26.2075
10/22/2014,25.7475
10/21/2014,25.6175
10/20/2014,24.94
10/19/2014,
10/18/2014,
10/17/2014,24.4175
10/16/2014,24.065
10/15/2014,24.385
10/14/2014,24.6875
10/13/2014,24.9525
10/12/2014,
10/11/2014,
10/10/2014,25.1825
10/9/2014,25.255
10/8/2014,25.2
10/7/2014,24.6875
10/6/2014,24.905
10/5/2014,
10/4/2014,
10/3/2014,24.905
10/2/2014,24.975
10/1/2014,24.795
9/30/2014,25.1875
9/29/2014,25.0275
9/28/2014,
9/27/2014,
9/26/2014,25.1875
9/25/2014,24.4675
9/24/2014,25.4375
9/23/2014,25.66
9/22/2014,25.265
9/21/2014,
9/20/2014,
9/19/2014,25.24
9/18/2014,25.4475
9/17/2014,25.395
9/16/2014,25.215
9/15/2014,25.4075
9/14/2014,
9/13/2014,
9/12/2014,25.415
9/11/2014,25.3575
9/10/2014,25.25
9/9/2014,24.4975
9/8/2014,24.59
9/7/2014,
9/6/2014,
9/5/2014,24.7425
9/4/2014,24.53
9/3/2014,24.735
9/2/2014,25.825
9/1/2014,
8/31/2014,
8/30/2014,
8/29/2014,25.625
8/28/2014,25.5625
8/27/2014,25.5325
8/26/2014,25.2222
8/25/2014,25.385
8/24/2014,
8/23/2014,
8/22/2014,25.33
8/21/2014,25.145
8/20/2014,25.1425
8/19/2014,25.1325
8/18/2014,24.79
8/17/2014,
8/16/2014,
8/15/2014,24.495
8/14/2014,24.375
8/13/2014,24.31
8/12/2014,23.9925
8/11/2014,23.9975
8/10/2014,
8/9/2014,
8/8/2014,23.685
8/7/2014,23.62
8/6/2014,23.74
8/5/2014,23.78
8/4/2014,23.8975
8/3/2014,
8/2/2014,
8/1/2014,24.0325
7/31/2014,23.9
7/30/2014,24.5375
7/29/2014,24.595
7/28/2014,24.755
7/27/2014,
7/26/2014,
7/25/2014,24.4178
7/24/2014,24.2575
7/23/2014,24.2975
7/22/2014,23.68
7/21/2014,23.4847
7/20/2014,
7/19/2014,
7/18/2014,23.6075
7/17/2014,23.2725
7/16/2014,23.695
7/15/2014,23.83
7/14/2014,24.1125
7/13/2014,
7/12/2014,
7/11/2014,23.805
7/10/2014,23.7587
7/9/2014,23.8475
7/8/2014,23.8375
7/7/2014,23.992
7/6/2014,
7/5/2014,
7/4/2014,
7/3/2014,23.5075
7/2/2014,23.37
7/1/2014,23.38
6/30/2014,23.2325
6/29/2014,
6/28/2014,
6/27/2014,22.995
6/26/2014,22.725
6/25/2014,22.59
6/24/2014,22.57
6/23/2014,22.7075
6/22/2014,
6/21/2014,
6/20/2014,22.7275
6/19/2014,22.965
6/18/2014,23.045
6/17/2014,23.02
6/16/2014,23.05
6/15/2014,
6/14/2014,
6/13/2014,22.82
6/12/2014,23.0725
6/11/2014,23.465
6/10/2014,23.5625
6/9/2014,23.425
6/8/2014,
6/7/2014,
6/6/2014,23.0561
6/5/2014,23.1197
6/4/2014,23.0293
6/3/2014,22.7693
6/2/2014,22.4518
6/1/2014,
5/31/2014,
5/30/2014,22.6072
5/29/2014,22.6922
5/28/2014,22.2861
5/27/2014,22.3439
5/26/2014,
5/25/2014,
5/24/2014,
5/23/2014,21.9332
5/22/2014,21.6882
5/21/2014,21.6539
5/20/2014,21.5968
5/19/2014,21.5925
5/18/2014,
5/17/2014,
5/16/2014,21.3397
5/15/2014,21.0293
5/14/2014,21.2097
5/13/2014,21.2057
5/12/2014,21.1725
5/11/2014,
5/10/2014,
5/9/2014,20.9122
5/8/2014,20.9997
5/7/2014,21.1547
5/6/2014,21.2289
5/5/2014,21.4629
5/4/2014,
5/3/2014,
5/2/2014,21.1636
5/1/2014,21.1243
4/30/2014,21.0747
4/29/2014,21.1547
4/28/2014,21.2175
4/27/2014,
4/26/2014,
4/25/2014,20.4264
4/24/2014,20.2775
4/23/2014,18.7411
4/22/2014,18.9893
4/21/2014,18.9704
4/20/2014,
4/19/2014,
4/18/2014,
4/17/2014,18.7479
4/16/2014,18.5361
4/15/2014,18.4986
4/14/2014,18.6314
4/13/2014,
4/12/2014,
4/11/2014,18.5575
4/10/2014,18.6957
4/9/2014,18.94
4/8/2014,18.6943
4/7/2014,18.6954
4/6/2014,
4/5/2014,
4/4/2014,18.9936
4/3/2014,19.2425
4/2/2014,19.3768
4/1/2014,19.3447
3/31/2014,19.1693
3/30/2014,
3/29/2014,
3/28/2014,19.1736
3/27/2014,19.195
3/26/2014,19.2779
